ID,Name,StreetAddress,City,State,ZipCode,HospitalReferralRegion,County,PhoneNumber
490117,"CARILION TAZEWELL COMMUNITY HOSPITAL","141 BEN BOLT AVENUE",TAZEWELL,VA,24651,"VA - Roanoke",TAZEWELL,2769888700
500033,"SAMARITAN HOSPITAL","801 EAST WHEELER ROAD","MOSES LAKE",WA,98837,"WA - Spokane",GRANT,5097655606
510031,"ST FRANCIS HOSPITAL","333 LAIDLEY ST",CHARLESTON,WV,25301,"WV - Charleston",KANAWHA,3043476500
510077,"WILLIAMSON MEMORIAL HOSPITAL","859 ALDERSON STREET",WILLIAMSON,WV,25661,"WV - Charleston",MINGO,3042352500
530002,"CAMPBELL COUNTY MEMORIAL HOSPITAL","501 SOUTH BURMA AVENUE",GILLETTE,WY,82716,"MT - Billings",CAMPBELL,3076881551
670004,"ST MARKS MEDICAL CENTER","ONE ST MARK'S PLACE","LA GRANGE",TX,78945,"TX - Houston",FAYETTE,9792422200
670075,"ST LUKE'S HOSPITAL AT THE VINTAGE, LLC","20171 CHASEWOOD PARK DRIVE",HOUSTON,TX,77070,"TX - Houston",HARRIS,8325345000
10008,"CRENSHAW COMMUNITY HOSPITAL","101 HOSPITAL CIRCLE",LUVERNE,AL,36049,"AL - Montgomery",CRENSHAW,3343353374
10022,"CHEROKEE MEDICAL CENTER","400 NORTHWOOD DR",CENTRE,AL,35960,"GA - Rome",CHEROKEE,2569275531
10044,"MARION REGIONAL MEDICAL CENTER","1256 MILITARY STREET SOUTH",HAMILTON,AL,35570,"MS - Tupelo",MARION,2059216200
10050,"ST VINCENTS BLOUNT","150 GILBREATH DRIVE",ONEONTA,AL,35121,"AL - Birmingham",,
10091,"GROVE HILL MEMORIAL HOSPITAL","295 JACKSON HWY S","GROVE HILL",AL,36451,"AL - Mobile",CLARKE,2512753191
10109,"PICKENS COUNTY MEDICAL CENTER","241 ROBERT K WILSON",CARROLLTON,AL,35447,"AL - Tuscaloosa",PICKENS,2053678111
10126,"TROY REGIONAL MEDICAL CENTER","1330 HIGHWAY 231 SOUTH",TROY,AL,36081,"AL - Montgomery",PIKE,3346705000
10129,"NORTH BALDWIN INFIRMARY","1815 HAND AVENUE","BAY MINETTE",AL,36507,"AL - Mobile",BALDWIN,2519375521
10130,"ST VINCENT'S ST CLAIR","7063 VETERANS PARKWAY","PELL CITY",AL,35125,"AL - Birmingham","SAINT CLAIR",2053383301
10146,"JACKSONVILLE MEDICAL CENTER","1701 SOUTH PELHAM ROAD",JACKSONVILLE,AL,36265,"AL - Birmingham",CALHOUN,2567824538
30126,"ARIZONA REGIONAL MEDICAL CENTER","515 NORTH MESA DRIVE",MESA,AZ,85201,"AZ - Mesa",,
30130,"BANNER IRONWOOD MEDICAL CENTER","37000 NORTH GANTZEL ROAD","SAN TAN VALLEY",AZ,85140,"AZ - Mesa",PINAL,4803944030
40015,"MENA REGIONAL HEALTH SYSTEM","311 NORTH MORROW STREET",MENA,AR,71953,"AR - Fort Smith",POLK,4793946100
40018,"SUMMIT MEDICAL CENTER","EAST MAIN AND SOUTH 20TH STREET","VAN BUREN",AR,72956,"AR - Fort Smith",CRAWFORD,4794714300
40019,"FORREST CITY MEDICAL CENTER","1601 NEWCASTLE ROAD","FORREST CITY",AR,72335,"TN - Memphis","SAINT FRANCIS",8702610000
50055,"CALIFORNIA PACIFIC MEDICAL CTR - ST. LUKE'S CAMPUS","3555 CESAR CHAVEZ STREET","SAN FRANCISCO",CA,94110,"CA - San Francisco","SAN FRANCISCO",4156416562
50067,"OAK VALLEY DISTRICT HOSPITAL","350 S OAK AVE",OAKDALE,CA,95361,"CA - Modesto",STANISLAUS,2098473011
50296,"HAZEL HAWKINS MEMORIAL HOSPITAL","911 SUNSET DRIVE",HOLLISTER,CA,95023,"CA - San Jose","SAN BENITO",8316375711
50517,"VICTOR VALLEY COMMUNITY HOSPITAL","15248 11TH ST",VICTORVILLE,CA,92392,"CA - San Bernardino","SAN BERNARDINO",7602458691
50528,"MEMORIAL HOSPITAL LOS BANOS","520 WEST I ST","LOS BANOS",CA,93635,"CA - Modesto",MERCED,2098260591
50531,"BELLFLOWER MEDICAL CENTER","9542 E ARTESIA BLVD",BELLFLOWER,CA,90706,"CA - Los Angeles",,
50537,"SUTTER DAVIS HOSPITAL","2000 SUTTER PLACE",DAVIS,CA,95616,"CA - Sacramento",YOLO,5307566440
50597,"FOOTHILL PRESBYTERIAN HOSPITAL","250 S GRAND AVE",GLENDORA,CA,91740,"CA - Los Angeles","LOS ANGELES",6269638411
50641,"EAST LOS ANGELES DOCTORS HOSPITAL","4060 WHITTIER BLVD","LOS ANGELES",CA,90023,"CA - Los Angeles","LOS ANGELES",3232685514
50738,"GREATER EL MONTE COMMUNITY HOSPITAL","1701 SANTA ANITA AVE","SOUTH EL MONTE",CA,91733,"CA - Los Angeles","LOS ANGELES",6263507975
50758,"MONTCLAIR HOSPITAL MEDICAL CENTER","5000 SAN BERNARDINO ST",MONTCLAIR,CA,91763,"CA - Los Angeles","SAN BERNARDINO",9096258300
50763,"SILVER LAKE MEDICAL CENTER","1711 WEST TEMPLE STREET","LOS ANGELES",CA,90026,"CA - Los Angeles","LOS ANGELES",2139896123
60028,"EXEMPLA SAINT JOSEPH HOSPITAL","1835 FRANKLIN ST",DENVER,CO,80218,"CO - Denver",DENVER,3038377111
60054,"COMMUNITY HOSPITAL","2021 N 12TH ST","GRAND JUNCTION",CO,81501,"CO - Grand Junction",MESA,9702566201
100054,"TWIN CITIES HOSPITAL","2190 HWY 85 N",NICEVILLE,FL,32578,"FL - Pensacola",OKALOOSA,8506784131
100069,"FLORIDA HOSPITAL CARROLLWOOD","7171 NORTH DALE MABRY",TAMPA,FL,33614,"FL - Tampa",HILLSBOROUGH,8139322222
100081,"HEALTHMARK REGIONAL MEDICAL CENTER","4413 US HWY 331 S","DEFUNIAK SPRING",FL,32435,"FL - Pensacola",WALTON,8509514500
100106,"DOCTOR'S MEMORIAL HOSPITAL INC","333 N BYRON BUTLER PKWY",PERRY,FL,32348,"FL - Tallahassee",TAYLOR,8505840800
110101,"COOK  MEDICAL CENTER  A CAMPUS OF TIFT REG MED CTR","706 N PARRISH AVE",ADEL,GA,31620,"FL - Tallahassee",COOK,2298968077
110112,"BERRIEN COUNTY HOSPITAL","1221 EAST MCPHERSON STREET",NASHVILLE,GA,31639,"FL - Tallahassee",,
110135,"TAYLOR REGIONAL HOSPITAL","222 PERRY HWY",HAWKINSVILLE,GA,31036,"GA - Macon",PULASKI,4787830200
110142,"EVANS MEMORIAL HOSPITAL","200 N RIVER STREET",CLAXTON,GA,30417,"GA - Savannah",EVANS,9127395105
110146,"SOUTHEAST GEORGIA HEALTH SYSTEM- CAMDEN CAMPUS","2000 DAN PROCTOR DRIVE","SAINT MARYS",GA,31558,"FL - Jacksonville",CAMDEN,9125766401
110186,"DOCTORS HOSPITAL","616 19TH STREET",COLUMBUS,GA,31901,"GA - Columbus",MUSCOGEE,7064944262
110187,"CHESTATEE REGIONAL HOSPITAL","227 MOUNTAIN DR",DAHLONEGA,GA,30533,"GA - Atlanta",LUMPKIN,7068646136
110189,"FANNIN REGIONAL HOSPITAL","2855 OLD HIGHWAY 5 NORTH","BLUE RIDGE",GA,30513,"GA - Atlanta",FANNIN,7066323711
110201,"COLISEUM NORTHSIDE HOSPITAL","400 CHARTER BOULEVARD",MACON,GA,31210,"GA - Macon",BIBB,4787575990
110205,"NORTH GEORGIA MEDICAL CENTER","1362 SOUTH MAIN STREET",ELLIJAY,GA,30540,"GA - Atlanta",GILMER,7062764741
140001,"GRAHAM HOSPITAL ASSOCIATION","210 WEST WALNUT STREET",CANTON,IL,61520,"IL - Peoria",FULTON,3096475240
140019,"SHELBY MEMORIAL HOSPITAL","200 S CEDAR ST",SHELBYVILLE,IL,62565,"IL - Springfield",SHELBY,2177743961
140167,"IROQUOIS MEMORIAL HOSPITAL","200 FAIRMAN STREET",WATSEKA,IL,60970,"IL - Urbana",IROQUOIS,8154325201
150022,"FRANCISCAN ST ELIZABETH HEALTH - CRAWFORDSVILLE","1710 LAFAYETTE RD",CRAWFORDSVILLE,IN,47933,"IN - Indianapolis",MONTGOMERY,7653622800
150091,"PARKVIEW HUNTINGTON HOSPITAL","2001 STULTS RD",HUNTINGTON,IN,46750,"IN - Fort Wayne",HUNTINGTON,2603553000
150101,"PARKVIEW WHITLEY HOSPITAL","1260 E SR 205","COLUMBIA CITY",IN,46725,"IN - Fort Wayne",WHITLEY,2602489301
150102,"INDIANA UNIVERSITY HEALTH STARKE HOSPITAL","102 E CULVER RD",KNOX,IN,46534,"IN - Gary",STARKE,5747721102
150150,"DUPONT HOSPITAL LLC","2520 E DUPONT RD","FORT WAYNE",IN,46825,"IN - Fort Wayne",ALLEN,2604163000
150165,"FRANCISCAN PHYSICIANS HOSPITAL LLC","701 SUPERIOR AVE",MUNSTER,IN,46321,"IN - Munster",LAKE,2199224200
150176,"KENTUCKIANA MEDICAL CENTER LLC","4601 MEDICAL PLAZA WAY",CLARKSVILLE,IN,47129,"KY - Louisville",CLARK,8122803300
160013,"TRINITY MUSCATINE","1518 MULBERRY AVENUE",MUSCATINE,IA,52761,"IA - Iowa City",MUSCATINE,5632649100
160147,"GRINNELL REGIONAL MEDICAL CENTER","210 FOURTH AVENUE",GRINNELL,IA,50112,"IA - Des Moines",POWESHIEK,6412367511
170009,"SAINT JOHN HOSPITAL","3500 SOUTH 4TH STREET",LEAVENWORTH,KS,66048,"MO - Kansas City",LEAVENWORTH,9135963930
170017,"SUSAN B ALLEN MEMORIAL HOSPITAL","720 W CENTRAL ST","EL DORADO",KS,67042,"KS - Wichita",BUTLER,3163224557
170094,"COFFEY COUNTY HOSPITAL","801 NORTH 4TH STREET",BURLINGTON,KS,66839,"KS - Topeka",COFFEY,6203642121
170133,"CUSHING MEMORIAL HOSPITAL","711 MARSHALL STREET",LEAVENWORTH,KS,66048,"MO - Kansas City",LEAVENWORTH,9136841102
170175,"WESTERN PLAINS MEDICAL COMPLEX","3001 AVENUE A","DODGE CITY",KS,67801,"KS - Wichita",FORD,6202258400
180004,"MUHLENBERG COMMUNITY HOSPITAL","440 HOPKINSVILLE STREET",GREENVILLE,KY,42345,"TN - Nashville",MUHLENBERG,2703388000
180046,"BOURBON COMMUNITY HOSPITAL","9 LINVILLE DRIVE",PARIS,KY,40361,"KY - Lexington",BOURBON,8599873600
180069,"WILLIAMSON ARH HOSPITAL","260 HOSPITAL DRIVE","SOUTH WILLIAMSO",KY,41503,"KY - Lexington",PIKE,6062371700
190099,"AVOYELLES HOSPITAL","4231 HIGHWAY 1192",MARKSVILLE,LA,71351,"LA - Alexandria",AVOYELLES,3182538611
190106,"OAKDALE COMMUNITY HOSPITAL","130 N HOSPITAL DR",OAKDALE,LA,71463,"LA - Alexandria",ALLEN,3183353700
190118,"DESOTO REGIONAL HEALTH SYSTEM","207 JEFFERSON STREET",MANSFIELD,LA,71052,"LA - Shreveport","DE SOTO",3188724610
190151,"RICHARDSON MEDICAL CENTER","254 HIGHWAY 3048",RAYVILLE,LA,71269,"LA - Monroe",RICHLAND,3187284181
190190,"CALDWELL MEMORIAL HOSPITAL","411 MAIN STREET",COLUMBIA,LA,71418,"LA - Monroe",CALDWELL,3186496111
200025,"PARKVIEW ADVENTIST MEDICAL CENTER","329 MAIN ST",BRUNSWICK,ME,4011,"ME - Portland",CUMBERLAND,2073732000
200041,"INLAND HOSPITAL","200 KENNEDY MEMORIAL DRIVE",WATERVILLE,ME,4901,"ME - Portland",KENNEBEC,2078613012
210017,"GARRETT COUNTY MEMORIAL HOSPITAL","251 N FOURTH ST",OAKLAND,MD,21550,"WV - Morgantown",GARRETT,3015334173
230013,"DOCTORS' HOSPITAL OF MICHIGAN","461 W HURON ST",PONTIAC,MI,48341,"MI - Pontiac",OAKLAND,2488577200
230085,"SOUTH HAVEN COMMUNITY HOSPITAL","955 S BAILEY AVE","SOUTH HAVEN",MI,49090,"MI - St. Joseph","VAN BUREN",2696375271
230096,"STURGIS HOSPITAL","916 MYRTLE AVE",STURGIS,MI,49091,"MI - Kalamazoo","SAINT JOSEPH",2696517824
230118,"HURON MEDICAL CENTER","1100 SOUTH VAN DYKE ROAD","BAD AXE",MI,48413,"MI - Saginaw",HURON,9892699521
240069,"OWATONNA HOSPITAL","2250 26TH STREET NORTHWEST",OWATONNA,MN,55060,"MN - Rochester",STEELE,5074513850
250017,"TRACE REGIONAL HOSP AND SWING BED","1004 EAST MADISON STREET",HOUSTON,MS,38851,"MS - Oxford",CHICKASAW,6624563700
250059,"MONTFORT JONES MEMORIAL HOSPITAL","220 HWY 12 WEST",KOSCIUSKO,MS,39090,"MS - Jackson",ATTALA,6622894311
250061,"YALOBUSHA GENERAL HOSPITAL","630 SOUTH MAIN STREET","WATER VALLEY",MS,38965,"MS - Oxford",YALOBUSHA,6624731411
250095,"SOUTH SUNFLOWER COUNTY HOSPITAL","121 E BAKER ST",INDIANOLA,MS,38751,"MS - Jackson",SUNFLOWER,6628875235
250126,"NORTH OAK REGIONAL MEDICAL CENTER","401 GETWELL DR",SENATOBIA,MS,38668,"TN - Memphis",TATE,6625623100
260034,"BATES COUNTY MEMORIAL HOSPITAL","615 W NURSERY ST",BUTLER,MO,64730,"MO - Kansas City",BATES,6602007000
260160,"SOUTHEASTHEALTH CENTER OF STODDARD COUNTY","1200 N ONE MILE RD",DEXTER,MO,63841,"MO - Cape Girardeau",STODDARD,5736245566
260209,"CALLAWAY COMMUNITY HOSPITAL","10 SOUTH HOSPITAL DRIVE",FULTON,MO,65251,"MO - Columbia",CALLAWAY,5736423376
290008,"NORTHEASTERN NEVADA REGIONAL HOSPITAL","2001 ERRECART BLVD",ELKO,NV,89801,"UT - Salt Lake City",ELKO,7757385151
310120,"SAINT CLARE'S HOSPITAL/SUSSEX","20 WALNUT ST",SUSSEX,NJ,7461,"NJ - Morristown",,
320084,"ROOSEVELT GENERAL HOSPITAL","42121 US HIGHWAY 70",PORTALES,NM,88130,"TX - Lubbock",ROOSEVELT,5753563412
330037,"LAKESIDE MEMORIAL HOSPITAL","156 WEST AVENUE",BROCKPORT,NY,14420,"NY - Rochester",,
330144,"IRA DAVENPORT MEMORIAL HOSPITAL, INC","7571 STATE ROUTE 54",BATH,NY,14810,"NY - Rochester",STEUBEN,6077768500
330177,"EDWARD JOHN  NOBLE HOSPITAL OF GOUVERNEUR","77 WEST BARNEY STREET",GOUVERNEUR,NY,13642,"NY - Syracuse",,
330229,"BROOKS MEMORIAL HOSPITAL","529 CENTRAL AVENUE",DUNKIRK,NY,14048,"NY - Buffalo",CHAUTAUQUA,7163661111
330249,"COMMUNITY MEMORIAL HOSPITAL, INC","150 BROAD STREET",HAMILTON,NY,13346,"NY - Syracuse",MADISON,3158241100
330263,"CARTHAGE AREA HOSPITAL, INC","1001 WEST STREET",CARTHAGE,NY,13619,"NY - Syracuse",JEFFERSON,3154931000
360044,"WAYNE HOSPITAL","835 SWEITZER STREET",GREENVILLE,OH,45331,"OH - Dayton",DARKE,9375475722
360121,"COMMUNITY HOSPITALS AND WELLNESS CENTERS","433 WEST HIGH STREET",BRYAN,OH,43506,"IN - Fort Wayne",WILLIAMS,4196361131
370015,"INTEGRIS MAYES COUNTY MEDICAL CENTER","111 NORTH BAILEY STREET",PRYOR,OK,74361,"OK - Tulsa",MAYES,9188251600
370029,"INTEGRIS CLINTON REGIONAL HOSPITAL","100 NORTH 30TH STREET",CLINTON,OK,73601,"OK - Oklahoma City",CUSTER,5803232363
370036,"HARMON MEMORIAL HOSPITAL","400 EAST CHESTNUT STREET",HOLLIS,OK,73550,"OK - Oklahoma City",HARMON,5806883363
370048,"MCCURTAIN MEMORIAL HOSPITAL","1301 LINCOLN ROAD",IDABEL,OK,74745,"AR - Texarkana",MCCURTAIN,5802867623
370057,"OKMULGEE MEMORIAL HOSPITAL","1401 MORRIS DRIVE",OKMULGEE,OK,74447,"OK - Tulsa",OKMULGEE,9187564233
370112,"SEQUOYAH MEMORIAL HOSPITAL","213 EAST REDWOOD",SALLISAW,OK,74955,"AR - Fort Smith",SEQUOYAH,9187741100
370153,"ELKVIEW GENERAL HOSPITAL","429 WEST ELM STREET",HOBART,OK,73651,"OK - Oklahoma City",KIOWA,5807263324
370180,"CHICKASAW NATION MEDICAL CENTER","1921 STONECIPHER BLVD",ADA,OK,74820,"OK - Oklahoma City",PONTOTOC,5804363980
370228,"BAILEY MEDICAL CENTER, L L C","10502 NORTH 110TH EAST AVENUE",OWASSO,OK,74055,"OK - Tulsa",TULSA,9183768000
370232,"MUSKOGEE COMMUNITY HOSPITAL","2900 NORTH MAIN STREET",MUSKOGEE,OK,74402,"OK - Tulsa",,
390056,"J C BLAIR MEMORIAL HOSPITAL","1225 WARM SPRINGS AVE",HUNTINGDON,PA,16652,"PA - Altoona",HUNTINGDON,8146432290
390068,"HEART OF LANCASTER REGIONAL MEDICAL CENTER","1500 HIGHLANDS DRIVE",LITITZ,PA,17543,"PA - Lancaster",LANCASTER,7176255000
390084,"SUNBURY COMMUNITY HOSPITAL","350 NORTH 11TH STREET",SUNBURY,PA,17801,"PA - Danville",NORTHUMBERLAND,5702863333
390095,"MARIAN COMMUNITY HOSPITAL","100 LINCOLN AVENUE",CARBONDALE,PA,18407,"PA - Scranton",,
390104,"KANE COMMUNITY HOSPITAL","4372 ROUTE 6",KANE,PA,16735,"PA - Erie",MCKEAN,8148378585
390130,"MINERS MEDICAL CENTER","290 HAIDA AVENUE",HASTINGS,PA,16646,"PA - Johnstown",CAMBRIA,8142473100
390150,"SOUTHWEST REGIONAL MEDICAL CENTER","350 BONAR AVENUE",WAYNESBURG,PA,15370,"WV - Morgantown",GREENE,7246272602
390157,"OHIO VALLEY GENERAL HOSPITAL","25 HECKEL ROAD","MCKEES ROCKS",PA,15136,"PA - Pittsburgh",ALLEGHENY,4127776161
440008,"HENDERSON COUNTY COMMUNITY HOSPITAL","200 W CHURCH ST",LEXINGTON,TN,38351,"TN - Jackson",HENDERSON,7319681801
440010,"WAYNE MEDICAL CENTER","103 J V MANGUBAT DR",WAYNESBORO,TN,38485,"TN - Nashville",WAYNE,9317225411
440047,"GIBSON GENERAL HOSPITAL","200 HOSPITAL DR",TRENTON,TN,38382,"TN - Jackson",,
440051,"MCNAIRY REGIONAL HOSPITAL","705 E POPLAR AVE",SELMER,TN,38375,"TN - Memphis",MCNAIRY,7316453221
440057,"CLAIBORNE COUNTY HOSPITAL","1850 OLD KNOXVILLE HIGHWAY",TAZEWELL,TN,37879,"TN - Knoxville",CLAIBORNE,4236264211
440068,"ATHENS REGIONAL MEDICAL CENTER","1114 W MADISON AVE",ATHENS,TN,37371,"TN - Knoxville",MCMINN,4237451411
440131,"BAPTIST MEMORIAL HOSPITAL TIPTON","1995 HIGHWAY 51 S",COVINGTON,TN,38019,"TN - Memphis",TIPTON,9014762621
440159,"DELTA MEDICAL CENTER","3000 GETWELL RD",MEMPHIS,TN,38118,"TN - Memphis",SHELBY,9013698100
450005,"MEMORIAL HERMANN BAPTIST ORANGE HOSPITAL","608 STRICKLAND DRIVE",ORANGE,TX,77630,"TX - Beaumont",ORANGE,4098839361
450052,"GOODALL WITCHER HOSPITAL","101 S AVE T",CLIFTON,TX,76634,"TX - Waco",BOSQUE,2546758322
450082,"CHRISTUS SPOHN HOSPITAL BEEVILLE","1500 E HOUSTON HWY",BEEVILLE,TX,78102,"TX - Corpus Christi",BEE,3613542000
450085,"GRAHAM REGIONAL MEDICAL CENTER","1301 MONTGOMERY ROAD",GRAHAM,TX,76450,"TX - Fort Worth",YOUNG,9405493400
450143,"SETON SMITHVILLE REGIONAL HOSPITAL","800 EAST HIGHWAY 71",SMITHVILLE,TX,78957,"TX - Austin",BASTROP,5122373214
450154,"VAL VERDE REGIONAL MEDICAL CENTER","801 BEDELL AVE","DEL RIO",TX,78840,"TX - San Antonio","VAL VERDE",8307758566
450178,"PECOS COUNTY MEMORIAL HOSPITAL","387 WEST I 10","FORT STOCKTON",TX,79735,"TX - Odessa",PECOS,4323364201
450219,"SCOTT & WHITE HOSPITAL-LLANO","200 W OLLIE",LLANO,TX,78643,"TX - Austin",LLANO,3252475040
450221,"MOORE COUNTY HOSPITAL DISTRICT","224 E SECOND STREET",DUMAS,TX,79029,"TX - Amarillo",MOORE,8069357171
450241,"FAITH COMMUNITY HOSPITAL","717 MAGNOLIA ST",JACKSBORO,TX,76458,"TX - Wichita Falls",JACK,9405676633
450283,"COZBY-GERMANY HOSPITAL","707 N WALDRIP","GRAND SALINE",TX,75140,"TX - Tyler",,
450296,"CLEVELAND REGIONAL MEDICAL CTR","300 E CROCKETT",CLEVELAND,TX,77327,"TX - Houston",LIBERTY,2815931811
450379,"DALLAS MEDICAL CENTER","7 MEDICAL PARKWAY",DALLAS,TX,75234,"TX - Dallas",DALLAS,9722471000
450399,"BROWNFIELD REGIONAL MEDICAL CENTER","705 EAST FELT STREET",BROWNFIELD,TX,79316,"TX - Lubbock",TERRY,8066373551
450411,"EASTLAND MEMORIAL HOSPITAL","304 S DAUGHERTY",EASTLAND,TX,76448,"TX - Abilene",EASTLAND,2546292601
450438,"COLORADO FAYETTE MEDICAL CENTER","400 YOUENS DRIVE",WEIMAR,TX,78962,"TX - Houston",,
450451,"GLEN ROSE MEDICAL CENTER","1021 HOLDEN STREET","GLEN ROSE",TX,76043,"TX - Fort Worth",SOMERVELL,2548972215
450460,"TYLER COUNTY HOSPITAL","1100 WEST BLUFF",WOODVILLE,TX,75979,"TX - Beaumont",TYLER,4092838141
450498,"STEPHENS MEMORIAL HOSPITAL","200 SOUTH GENEVA",BRECKENRIDGE,TX,76424,"TX - Abilene",STEPHENS,2545592241
450565,"PALO PINTO GENERAL HOSPITAL","400 SOUTHWEST 25 AVE","MINERAL WELLS",TX,76067,"TX - Fort Worth","PALO PINTO",9403257891
450573,"CHRISTUS JASPER MEMORIAL HOSPITAL","1275 MARVIN HANCOCK DRIVE",JASPER,TX,75951,"TX - Beaumont",JASPER,4093845461
450591,"ANGLETON-DANBURY MEDICAL CENTER","132 HOSPITAL DR",ANGLETON,TX,77515,"TX - Houston",BRAZORIA,9798497721
450641,"NOCONA GENERAL HOSPITAL","100 PARK ROAD",NOCONA,TX,76255,"TX - Dallas",MONTAGUE,9408253235
450683,"RENAISSANCE HOSPITAL TERRELL","1551 HWY 34 S",TERRELL,TX,75160,"TX - Dallas",,
450770,"CENTRAL TEXAS HOSPITAL","806 N CROCKETT",CAMERON,TX,76520,"TX - Temple",MILAM,2546976591
450803,"DOCTORS HOSPITAL TIDWELL","510 W TIDWELL",HOUSTON,TX,77091,"TX - Houston",HARRIS,7136911111
450839,"SHELBY REGIONAL MEDICAL CENTER","602 HURST STREET",CENTER,TX,75935,"TX - Houston",,
450877,"EAST EL PASO PHYSICIANS MEDICAL CENTER, LLC","1416 GEORGE DIETER","EL PASO",TX,79936,"TX - El Paso","EL PASO",9155984240
460014,"MOUNTAIN WEST MEDICAL CENTER","2055 NORTH MAIN STREET",TOOELE,UT,84074,"UT - Salt Lake City",TOOELE,4358433700
490033,"WARREN MEMORIAL HOSPITAL","1000 NORTH SHENANDOAH AVE","FRONT ROYAL",VA,22630,"VA - Winchester",WARREN,7036360300
500060,"CASCADE VALLEY HOSPITAL","330 S STILLAGUAMISH AVE",ARLINGTON,WA,98223,"WA - Everett",SNOHOMISH,3604352133
510053,"ST JOSEPH HOSPITAL","1 AMALIA DRIVE",BUCKHANNON,WV,26201,"WV - Charleston",UPSHUR,3044722000
520017,"ST JOSEPHS HSPTL","2661 CTY HWY I","CHIPPEWA FALLS",WI,54729,"WI - Marshfield",CHIPPEWA,7157177200
520038,"AURORA MED CENTER-WASHINGTON COUNTY","1032 E SUMNER ST",HARTFORD,WI,53027,"WI - Milwaukee",WASHINGTON,2626732300
520109,"MILE BLUFF MEDICAL CENTER, INC","1050 DIVISION ST",MAUSTON,WI,53948,"WI - Madison",JUNEAU,6088476161
530006,"SHERIDAN MEMORIAL HOSPITAL","1401 W 5TH ST",SHERIDAN,WY,82801,"MT - Billings",SHERIDAN,3076721000
530008,"RIVERTON MEMORIAL HOSPITAL","2100 W SUNSET DR",RIVERTON,WY,82501,"WY - Casper",FREMONT,3078564161
530010,"LANDER REGIONAL HOSPITAL","1320 BISHOP RANDALL DR",LANDER,WY,82520,"WY - Casper",FREMONT,3073324420
670053,"ST LUKE'S SUGAR LAND HOSPITAL","1317 LAKE POINTE PARKWAY","SUGAR LAND",TX,77478,"TX - Houston","FORT BEND",2816377000
10073,"CLAY COUNTY HOSPITAL","83825 HIGHWAY 9    P O BOX 1270",ASHLAND,AL,36251,"AL - Birmingham",CLAY,2563542131
10128,"JACKSON MEDICAL CENTER","220 HOSPITAL DRIVE",JACKSON,AL,36545,"AL - Mobile",CLARKE,2512469021
10150,"L V STABLER MEMORIAL HOSPITAL","29 L V STABLER DRIVE",GREENVILLE,AL,36037,"AL - Montgomery",BUTLER,3343822200
20018,"YUKON KUSKOKWIM DELTA REG HOSPITAL","PO BOX 287",BETHEL,AK,99559,"AK - Anchorage",BETHEL,9075436300
30037,"ST LUKES MEDICAL CENTER","1800 EAST VAN BUREN STREET",PHOENIX,AZ,85006,"AZ - Phoenix",MARICOPA,6022518156
30068,"MT GRAHAM REGIONAL MEDICAL CENTER","1600  SOUTH 20TH AVENUE",SAFFORD,AZ,85546,"AZ - Tucson",GRAHAM,9283484000
50257,"GOOD SAMARITAN HOSPITAL","901 OLIVE DRIVE",BAKERSFIELD,CA,93308,"CA - Bakersfield",KERN,6613994461
50277,"PACIFIC HOSPITAL OF LONG BEACH","2776 PACIFIC AVE","LONG BEACH",CA,90806,"CA - Los Angeles","LOS ANGELES",5625951911
50423,"PALO VERDE HOSPITAL","250 NORTH FIRST STREET",BLYTHE,CA,92225,"AZ - Phoenix",RIVERSIDE,7609224115
50644,"LOS ANGELES METROPOLITAN MEDICAL CTR","2231 S WESTERN AVE","LOS ANGELES",CA,90018,"CA - Los Angeles",,
50736,"MONTEREY PARK HOSPITAL","900 S ATLANTIC BLVD","MONTEREY PARK",CA,91754,"CA - Los Angeles","LOS ANGELES",6265709000
60075,"VALLEY VIEW HOSPITAL ASSOCIATION","1906 BLAKE AVE","GLENWOOD SPRING",CO,81601,"CO - Grand Junction",GARFIELD,9709456535
100130,"LAKESIDE MEDICAL CENTER","39200 HOOKER HWY","BELLE GLADE",FL,33430,"FL - Fort Lauderdale","PALM BEACH",5619966571
100313,"SACRED HEART HOSPITAL ON THE GULF","3801 E HWY 98","PORT SAINT JOE",FL,32456,"FL - Panama City",GULF,8502295600
120019,"KONA COMMUNITY HOSPITAL","79-1019 HAUKAPILA STREET",KEALAKEKUA,HI,96750,"HI - Honolulu",HAWAII,8083229311
140161,"SAINT JAMES HOSPITAL","2500 WEST REYNOLDS STREET",PONTIAC,IL,61764,"IL - Bloomington",LIVINGSTON,8158422828
150104,"WITHAM HEALTH SERVICES","2605 N LEBANON ST",LEBANON,IN,46052,"IN - Indianapolis",BOONE,7654858000
150129,"WESTVIEW HOSPITAL","3630 GUION RD",INDIANAPOLIS,IN,46222,"IN - Indianapolis",MARION,3179207288
160112,"SPENCER MUNICIPAL HOSPITAL","1200 1ST AVENUE EAST",SPENCER,IA,51301,"SD - Sioux Falls",CLAY,7122648300
190081,"WEST CARROLL MEMORIAL HOSPITAL","522 ROSS STREET","OAK GROVE",LA,71263,"LA - Monroe","WEST CARROLL",3184283237
190090,"WINN PARISH MEDICAL CENTER","301 W BOUNDARY STREET",WINNFIELD,LA,71483,"LA - Shreveport",WINN,3186483000
